운수사,사업자ID,노선ID,노선번호,순번,정류장ID,정류장번호,정류소명,구간거리,위도,경도,TM_X,TM_Y
화성여객,4108600,234000068,720-3,99,228000676,29023,영통빌리지,522,37.26756714,127.0755199,206698.5283,418710.2709
화성여객,4108600,234000068,720-3,100,228000675,29014,삼성삼거리,426,37.26828552,127.0708103,206280.73,418789.6753
화성여객,4108600,234000068,720-3,101,203000119,4123,삼성전자입구,379,37.26899009,127.066595,205906.7856,418867.5988
화성여객,4108600,234000068,720-3,102,203000072,4108,원천주공2단지,340,37.26972165,127.062856,205575.0928,418948.5623
화성여객,4108600,234000068,720-3,103,203000071,4087,광교호수공원입구.원천교사거리,314,37.27095478,127.0596401,205289.7731,419085.2343
화성여객,4108600,234000068,720-3,104,203000211,4377,광교호반베르디움,182,37.27166368,127.0577797,205124.7087,419163.8071
화성여객,4108600,234000068,720-3,105,203000070,4183,남부경찰서.매원초교.성일아파트,223,37.27254075,127.0554762,204920.345,419261.0252
화성여객,4108600,234000068,720-3,106,203000069,4056,KT동수원지사,396,37.27361429,127.051131,204534.8992,419379.9516
화성여객,4108600,234000068,720-3,107,203000334,4316,수원나누리병원,455,37.27452926,127.0502031,204452.5449,419481.4542
화성여객,4108600,234000068,720-3,108,203000294,4286,소화초등학교,430,37.27798296,127.0520128,204612.8337,419864.8417
화성여객,4108600,234000068,720-3,109,203000298,4289,합동신학대학원,152,37.27936308,127.0522521,204633.9784,420018.0239
화성여객,4108600,234000068,720-3,110,203000134,4036,중흥S클래스.자연앤자이아파트,641,37.28435545,127.055552,204926.3057,420572.2582
화성여객,4108600,234000068,720-3,111,203000276,4273,수원컨벤션센터.롯데아울렛,245,37.28598241,127.0574817,205097.3186,420752.9255
화성여객,4108600,234000068,720-3,112,203000274,4280,광교센트럴타운60단지.힐스테이트레이크,474,37.28912459,127.0611636,205423.5942,421101.8586
화성여객,4108600,234000068,720-3,113,203000351,4331,경기중앙지방변호사회관,562,37.29205097,127.06629,205877.9416,421426.9442
화성여객,4108600,234000068,720-3,114,203000285,4134,광교휴먼시아32단지정문,151,37.2928138,127.0677502,206007.3552,421511.6965
화성여객,4108600,234000068,720-3,115,203000286,4300,상현역,476,37.29693223,127.0693488,206148.7668,421968.8761
화성여객,4108600,234000068,720-3,116,228001042,29017,상현마을현대2차아이파크,732,37.30224421,127.0730758,206478.7619,422558.6664
화성여객,4108600,234000068,720-3,117,228000876,47673,광교상현꿈에그린,261,37.30416177,127.0747438,206626.475,422771.5994
화성여객,4108600,234000068,720-3,118,228001039,29747,서원말.심곡서원.상현지구대.금호.현대아파트,208,37.3060535,127.0749886,206648.0129,422981.5674
화성여객,4108600,234000068,720-3,119,228001038,29026,풍산아파트.벽산아파트.힐스테이트,393,37.30939243,127.0763394,206767.4654,423352.2282
화성여객,4108600,234000068,720-3,120,228001037,29037,LG빌리지2차.두산기술원,300,37.31175469,127.0778407,206900.3449,423614.5089
화성여객,4108600,234000068,720-3,121,228000895,29047,성복역.데이파크,191,37.31284681,127.0795222,207049.2997,423735.8408
화성여객,4108600,234000068,720-3,122,228000894,29052,성복역.두산기술원,240,37.31206069,127.0812569,207203.1463,423648.7249
화성여객,4108600,234000068,720-3,123,228001034,29782,수지지역난방공사,1024,37.31543438,127.0884236,207838.1046,424023.7192
화성여객,4108600,234000068,720-3,124,228001033,29740,풍덕고교사거리,283,37.31700929,127.0909865,208065.1193,424198.7239
화성여객,4108600,234000068,720-3,125,228001032,29096,용인시평생학습관,373,37.31902431,127.0944074,208368.1189,424422.6553
화성여객,4108600,234000068,720-3,126,228001031,29100,수지구청.진산삼성A,394,37.32127323,127.0979286,208679.9766,424672.5665
화성여객,4108600,234000068,720-3,127,228001030,29137,풍덕천사거리,439,37.32366666,127.1018918,209030.9696,424938.57
화성여객,4108600,234000068,720-3,128,228001029,29160,용인포은아트홀,276,37.32465744,127.1048302,209291.2944,425048.8159
화성여객,4108600,234000068,720-3,129,228001028,29200,죽전역.수지레스피아.죽전2동주민센터.신세계경기점,244,37.32549784,127.1073674,209516.0616,425142.339
화성여객,4108600,234000068,720-3,130,228002191,56058,보정동카페거리.죽현마을,816,37.32039927,127.1093327,209690.9014,424576.6797
화성여객,4108600,234000068,720-3,131,228001002,29873,보정동주민센터,278,37.3204405,127.1125263,209973.9679,424581.588
화성여객,4108600,234000068,720-3,132,228001317,29796,중앙공원,352,37.32047232,127.1165334,210329.1356,424585.55
화성여객,4108600,234000068,720-3,133,228001001,29282,꽃메마을2단지,405,37.32258111,127.1203144,210663.9778,424820.0112
화성여객,4108600,234000068,720-3,134,228001000,29798,대지고등학교.전내교차로,271,37.3236736,127.1230485,210906.1536,424941.5724
화성여객,4108600,234000068,720-3,135,228001737,47683,단국대.치과병원,423,37.32239185,127.1254046,211115.1719,424799.5926
화성여객,4108600,234000068,720-3,136,228001979,47899,단국대.종합실험동,264,37.32019147,127.1257267,211144.0459,424555.4251
화성여객,4108600,234000068,720-3,137,228001980,47962,단국대.평화의광장,331,37.32015484,127.1288208,211418.2989,424551.7283
화성여객,4108600,234000068,720-3,138,228001981,47900,단국대.인문관,287,37.32225034,127.1283396,211375.3375,424784.2369
화성여객,4108600,234000068,720-3,139,228003364,47952,단국대차고지,463,37.32132304,127.1248195,211063.4673,424680.9038
화성여객,4108600,234001568,721,1,277101892,,영통차고지(경유),0,37.25992906,127.0669609,205939.9503,417862.0053
화성여객,4108600,234001568,721,2,203000052,4190,지역난방공사.신나무실쌍용아파트,533,37.25645276,127.0659493,205850.4809,417476.1335
화성여객,4108600,234001568,721,3,203000136,4133,영통역6번출구.영덕고등학교,603,37.25215292,127.069869,206198.5616,416999.176
화성여객,4108600,234001568,721,4,203000065,4131,극동.풍림아파트,455,37.24927391,127.0688132,206105.1249,416679.5887
화성여객,4108600,234001568,721,5,203000257,4240,영통주공9단지,480,37.2466173,127.0651505,205780.3702,416384.5213
화성여객,4108600,234001568,721,6,203000150,4072,그대가프리미어아파트.망포역3번출구,863,37.24473018,127.0561861,204985.1418,416174.5748
화성여객,4108600,234001568,721,7,203000149,4069,태장초등학교,439,37.24090113,127.0553944,204915.1491,415749.577
화성여객,4108600,234001568,721,8,203000148,4177,망포중학교,306,37.2382973,127.0566292,205024.8835,415460.6637
화성여객,4108600,234001568,721,9,203000147,4090,동수원LG빌리지3단지.삼정라츠.늘푸린벽산,259,37.23720197,127.0593033,205262.2411,415339.2468
화성여객,4108600,234001568,721,10,233000117,36512,신영통현대타운.두산위브,320,37.23533847,127.0621182,205512.1543,415132.5915
화성여객,4108600,234001568,721,11,233001211,36396,반월리큰고개,395,37.23257183,127.0648228,205752.3631,414825.7055
화성여객,4108600,234001568,721,12,233000115,36405,빅마켓앞,387,37.23047779,127.0681073,206043.9983,414593.5085
화성여객,4108600,234001568,721,13,233001212,36408,삼성반도체후문,413,37.22749683,127.0709047,206292.49,414262.8583
화성여객,4108600,234001568,721,14,233001310,36683,IT단지(중),360,37.22511694,127.0736939,206540.2267,413998.9229
화성여객,4108600,234001568,721,15,233001225,36414,한림대병원(중),929,37.21734326,127.0777765,206903.259,413136.475
화성여객,4108600,234001568,721,16,233003186,37760,우미제일.전하리교회,592,37.21215138,127.0794194,207049.5612,412560.3928
화성여객,4108600,234001568,721,17,233002440,55312,예당고사거리,433,37.20921151,127.081844,207265.0668,412234.3037
화성여객,4108600,234001568,721,18,233002442,55314,한미약품.푸르지오,887,37.20920013,127.0918675,208154.8277,412233.8568
화성여객,4108600,234001568,721,19,233002436,36842,상록.테크노밸리.GS자이,913,37.20657544,127.0986003,208752.7777,411943.1649
화성여객,4108600,234001568,721,20,233002433,37663,우남퍼스트빌.자이,314,37.20458737,127.1001217,208888.0693,411722.6675
화성여객,4108600,234001568,721,21,233000131,36812,계룡.영천초,415,37.20402979,127.1047662,209300.444,411661.233
화성여객,4108600,234001568,721,22,233002434,55292,금성백조.영천유,245,37.20344256,127.1074493,209538.7035,411596.3271
화성여객,4108600,234001568,721,23,233000164,36811,반도1차.경남,277,37.20324589,127.1106207,209820.2694,411574.8243
화성여객,4108600,234001568,721,24,233001491,37551,반도.모아아파트,422,37.20190577,127.1141356,210132.4735,411426.4663
화성여객,4108600,234001568,721,25,233000430,55663,반도4차.동탄4동복지센터,230,37.20011441,127.1154415,210248.6517,411227.7986
화성여객,4108600,234001568,721,26,233001168,36458,대우푸르지오.호반베르디움2차,249,37.19814887,127.1168457,210373.5855,411009.8135
화성여객,4108600,234001568,721,27,233000965,36468,청목초.신안1차,451,37.19460302,127.1194268,210603.2329,410616.5757
화성여객,4108600,234001568,721,28,233003154,55551,목동초.베라체,776,37.19009806,127.1246269,211065.5738,410117.204
화성여객,4108600,234001568,721,29,233003156,55553,이편한동탄,136,37.19023715,127.1260923,211195.662,410132.8125
화성여객,4108600,234001568,721,30,233003157,55554,목동중.금강4차,162,37.18915812,127.1271491,211289.6582,410013.1849
화성여객,4108600,234001568,721,31,233003159,55556,한신더휴,291,37.18660242,127.1264284,211226.043,409729.4652
화성여객,4108600,234001568,721,32,233003161,55558,호반베르디움5차,335,37.18383001,127.1252801,211124.4939,409421.6436
화성여객,4108600,234001568,721,33,233003045,55576,신리입구,346,37.18077309,127.1243546,211042.7559,409082.2753
화성여객,4108600,234001568,721,34,233002006,55445,호반3차.창의고,505,37.17975686,127.1197368,210632.8339,408968.9656
화성여객,4108600,234001568,721,35,233003047,55578,금강팬테리움2차,789,37.17672422,127.1147804,210193.1004,408631.8554
화성여객,4108600,234001568,721,36,233000431,55665,중흥클래스에듀,409,37.17312529,127.1139435,210119.2612,408232.3526
화성여객,4108600,234001568,721,37,233002038,55587,호수부영1차.서희스타힐스,376,37.17164995,127.1173092,210418.37,408068.9828
화성여객,4108600,234001568,721,38,233001695,37724,호수부영1차,314,37.17006342,127.118601,210533.3209,407893.0508
화성여객,4108600,234001568,721,39,233002288,37086,세정초,663,37.16763048,127.1248389,211087.6802,407623.7527
화성여객,4108600,234001568,721,40,233003174,55701,반도10차,287,37.1664444,127.1271959,211297.1947,407492.3987
화성여객,4108600,234001568,721,41,233001696,37696,호수부영1차,1064,37.16993992,127.1190314,210571.5595,407879.3928
화성여객,4108600,234001568,721,42,233002027,55586,서희스타힐스.호수부영1차,329,37.17191597,127.1174147,210427.7084,408098.5171
화성여객,4108600,234001568,721,43,233000432,55666,중흥클래스에듀,400,37.17341486,127.1141592,210138.3812,408264.5132
화성여객,4108600,234001568,721,44,233003046,55577,금강팬테리움2차,391,37.1768718,127.1149177,210205.2723,408648.249
화성여객,4108600,234001568,721,45,233002373,55444,호반3차.창의고,694,37.17963819,127.1189106,210559.4809,408955.7031
화성여객,4108600,234001568,721,46,233003050,55579,신리입구,597,37.18075556,127.1245734,211062.1899,409080.3556
화성여객,4108600,234001568,721,47,233003162,55559,르파비스,309,37.1834925,127.1253452,211130.3185,409384.1947
화성여객,4108600,234001568,721,48,233003160,55557,경남아너스빌,357,37.18648684,127.1265452,211236.4346,409716.6519
화성여객,4108600,234001568,721,49,233003158,55555,금강4차.목동중,277,37.1889534,127.1273382,211306.4814,409990.4876
화성여객,4108600,234001568,721,50,233003155,55552,베라체.이편한,197,37.19039834,127.1261166,211197.7979,410150.7035
화성여객,4108600,234001568,721,51,233003044,55550,베라체.목동초,134,37.1902393,127.1245561,211059.271,410132.8701
화성여객,4108600,234001568,721,52,233001568,36693,베라체아파트,226,37.19052021,127.1228768,210910.1265,410163.851
화성여객,4108600,234001568,721,53,233002421,55340,예솔초.호반2차.대원2차,727,37.19626064,127.1188009,210547.4297,410800.4711
화성여객,4108600,234001568,721,54,233000129,36460,신안2차.반도4차,479,37.20000732,127.116082,210305.5292,411215.9835
화성여객,4108600,234001568,721,55,233000980,36459,모아.반도아파트,261,37.20207167,127.1145875,210172.5702,411444.927
화성여객,4108600,234001568,721,56,233000960,36452,경남.반도1차,414,37.20346789,127.1108252,209838.3895,411599.4834
화성여객,4108600,234001568,721,57,233002435,55293,영천유.금성백조,304,37.20372154,127.107427,209536.6838,411627.2872
화성여객,4108600,234001568,721,58,233000961,36453,영천초.계룡,220,37.20425323,127.104989,209320.1909,411686.052
화성여객,4108600,234001568,721,59,233000127,36446,자이.우남퍼스트빌,453,37.20486216,127.0999023,208868.5595,411753.1441
화성여객,4108600,234001568,721,60,233000121,36463,상록.테크노밸리.GS자이,472,37.20830707,127.0990639,208793.7318,412135.3875
화성여객,4108600,234001568,721,61,233002443,55315,한미약품.푸르지오,753,37.20953121,127.091653,208135.7435,412270.5824
화성여객,4108600,234001568,721,62,233002439,55311,예당고사거리,1026,37.20992729,127.080704,207163.7977,412313.6556
화성여객,4108600,234001568,721,63,233001683,37712,전하리교회.우미제일,372,37.21317344,127.0793252,207041.1091,412673.8153
화성여객,4108600,234001568,721,64,233001782,37864,한림대병원(중),392,37.21665287,127.0781516,206936.6184,413059.8815
화성여객,4108600,234001568,721,65,233001978,37954,IT단지(중),963,37.22473875,127.0741738,206582.85,413956.984
화성여객,4108600,234001568,721,66,233002353,55253,삼성반도체후문,481,37.22843935,127.0713128,206328.6341,414367.4879
화성여객,4108600,234001568,721,67,233001300,36406,농서리,487,37.23065445,127.0681383,206046.7341,414613.1173
화성여객,4108600,234001568,721,68,233000116,36399,반월리큰고개,402,37.23296302,127.0648342,205753.3452,414869.1211
화성여객,4108600,234001568,721,69,233000118,36393,신영통현대타운.두산위브,346,37.23549562,127.0625018,205546.1815,415150.0553
화성여객,4108600,234001568,721,70,203000109,4089,망포1동주민센터.삼정라츠.늘푸른벽산,343,37.23740063,127.0595041,205280.049,415361.3052
화성여객,4108600,234001568,721,71,203000108,4176,망포중학교,297,37.23877412,127.05661,205023.152,415513.5806
화성여객,4108600,234001568,721,72,203000155,4070,청와.쌍용.그대가센트럴파크아파트,433,37.24251212,127.0554494,204919.9273,415928.3718
화성여객,4108600,234001568,721,73,203000124,4085,망포역1번출구.디지털엠파이어1,625,37.2457675,127.0596423,205291.7296,416289.8871
화성여객,4108600,234001568,721,74,203000157,4129,살구골동아아파트,802,37.24774258,127.0680567,206038.1281,416509.589
화성여객,4108600,234001568,721,75,203000018,4132,영통역7번출구.영덕고등학교,676,37.25252303,127.0697366,206186.782,417040.243
화성여객,4108600,234001568,721,76,203000050,4189,지역난방공사.신나무실쌍용아파트,579,37.25663693,127.0662202,205874.5019,417496.5895
화성여객,4108600,234001568,721,77,277101892,,영통차고지(경유),508,37.25992906,127.0669609,205939.9503,417862.0053
화성운수,4107500,223000058,73,1,233002292,37123,화성운수차고지,0,37.15520835,127.099265,208817.7496,406242.4512
화성운수,4107500,223000058,73,2,233003132,55528,자이파밀리에.LH29,916,37.16078316,127.1051378,209338.7489,406861.7098
화성운수,4107500,223000058,73,3,233003127,55523,금호어울림.계룡리슈빌,376,37.16392513,127.1069095,209495.7258,407210.5839
화성운수,4107500,223000058,73,4,233003128,55524,동탄호수공원,317,37.16682212,127.1069805,209501.6693,407532.1015
화성운수,4107500,223000058,73,5,233003093,55420,호수부영3차.우미린2차,535,37.17165195,127.106971,209500.2219,408068.1188
화성운수,4107500,223000058,73,6,233001954,55567,호수부영3차,207,37.17236149,127.1081931,209608.6695,408146.9874
화성운수,4107500,223000058,73,7,233001953,55566,정현초.청림중,428,37.17234225,127.1130237,210037.6746,408145.353
화성운수,4107500,223000058,73,8,233002038,55587,호수부영1차.서희스타힐스,390,37.17164995,127.1173092,210418.37,408068.9828
화성운수,4107500,223000058,73,9,233001608,37654,서희스타힐스.단독주택,408,37.17350858,127.1200323,210659.955,408275.5585
화성운수,4107500,223000058,73,10,233000374,55465,창의고,942,37.18182444,127.1224991,210877.8348,409198.7404
화성운수,4107500,223000058,73,11,233001879,55512,호반5차.르파비스,191,37.18231211,127.1237793,210991.4431,409253.011
화성운수,4107500,223000058,73,12,233003162,55559,르파비스,241,37.1834925,127.1253452,211130.3185,409384.1947
화성운수,4107500,223000058,73,13,233003160,55557,경남아너스빌,357,37.18648684,127.1265452,211236.4346,409716.6519
화성운수,4107500,223000058,73,14,233003158,55555,금강4차.목동중,277,37.1889534,127.1273382,211306.4814,409990.4876
화성운수,4107500,223000058,73,15,233003155,55552,베라체.이편한,197,37.19039834,127.1261166,211197.7979,410150.7035
화성운수,4107500,223000058,73,16,233003044,55550,베라체.목동초,134,37.1902393,127.1245561,211059.271,410132.8701
화성운수,4107500,223000058,73,17,233001568,36693,베라체아파트,226,37.19052021,127.1228768,210910.1265,410163.851
화성운수,4107500,223000058,73,18,233002421,55340,예솔초.호반2차.대원2차,727,37.19626064,127.1188009,210547.4297,410800.4711
화성운수,4107500,223000058,73,19,233000129,36460,신안2차.반도4차,479,37.20000732,127.116082,210305.5292,411215.9835
화성운수,4107500,223000058,73,20,233000980,36459,모아.반도아파트,261,37.20207167,127.1145875,210172.5702,411444.927
화성운수,4107500,223000058,73,21,233002429,55305,이주택지.상록.경남아파트,645,37.20712105,127.1109057,209845.0585,412004.9251
화성운수,4107500,223000058,73,22,233002430,55306,성원아파트.이지더원,287,37.2090208,127.1085347,209634.352,412215.5195
화성운수,4107500,223000058,73,23,233002431,55307,동탄2파출소.농협,363,37.20951892,127.1044188,209268.9292,412270.3909
화성운수,4107500,223000058,73,24,233002432,55308,동원1차.센트럴상록,416,37.20953723,127.0996994,208849.9991,412271.9714
화성운수,4107500,223000058,73,25,233002443,55315,한미약품.푸르지오,712,37.20953121,127.091653,208135.7435,412270.5824
화성운수,4107500,223000058,73,26,233002439,55311,예당고사거리,1026,37.20992729,127.080704,207163.7977,412313.6556
화성운수,4107500,223000058,73,27,233001652,37758,예당예원초,386,37.2107215,127.0776136,206889.4014,412401.5697
화성운수,4107500,223000058,73,28,233001653,37798,롯데케슬정문,281,37.20929723,127.0749441,206652.567,412243.3104
화성운수,4107500,223000058,73,29,233001650,37749,동탄1동행정복지센터,345,37.20687932,127.0723907,206426.1225,411974.7906
화성운수,4107500,223000058,73,30,233001651,37747,현대아이파크,267,37.20574915,127.0706516,206271.8356,411849.2465
화성운수,4107500,223000058,73,31,233001677,37737,한화꿈에그린아파트,379,37.20684493,127.0665918,205911.3556,411970.5964
화성운수,4107500,223000058,73,32,233001675,37703,센트럴파크,274,37.20808164,127.0639612,205677.7413,412107.6881
화성운수,4107500,223000058,73,33,233001939,37943,자연앤아너스빌,345,37.2085968,127.0608324,205399.9624,412164.6779
화성운수,4107500,223000058,73,34,233001983,37951,숲속자연앤,172,37.20716687,127.0600717,205332.5381,412005.9397
화성운수,4107500,223000058,73,35,233001669,37732,모아미래도아파트,165,37.20710811,127.0587322,205213.6414,411999.3434
화성운수,4107500,223000058,73,36,233001787,37734,한마음초교.광명메이루즈,155,37.20761218,127.0570804,205066.9717,412055.1964
화성운수,4107500,223000058,73,37,233001667,37740,자연앤아너스빌.한마음초교,214,37.20826778,127.0547679,204861.6544,412127.8346
화성운수,4107500,223000058,73,38,233002185,55144,모아미래도아파트,266,37.2087463,127.051828,204600.6551,412180.7944
화성운수,4107500,223000058,73,39,233001665,37705,신미주아파트,149,37.20897145,127.0501404,204450.8335,412205.702
화성운수,4107500,223000058,73,40,233001685,37746,주공5단지,266,37.21000738,127.0477853,204241.7237,412320.5633
화성운수,4107500,223000058,73,41,233001686,37710,주공4단지,330,37.20843342,127.0446065,203959.6372,412145.7445
화성운수,4107500,223000058,73,42,233000080,36366,우남퍼스트빌,167,37.20763313,127.0429653,203813.9926,412056.86
화성운수,4107500,223000058,73,43,233001662,37704,병점고등학교,353,37.20512014,127.0430986,203825.9503,411777.9697
화성운수,4107500,223000058,73,44,233001622,37739,신창미션힐,298,37.20353494,127.0419769,203726.4475,411601.9975
화성운수,4107500,223000058,73,45,233000101,36350,신창미션힐.송화초교,465,37.20380602,127.0382538,203395.9238,411631.9418
화성운수,4107500,223000058,73,46,277101836,,병점정형외과(경유),286,37.20607826,127.036647,203253.1866,411884.0626
화성운수,4107500,223000058,73,47,233000702,36345,병점역사거리,342,37.20700589,127.035664,203165.8901,411986.9789
화성운수,4107500,223000058,73,48,233000077,36062,홈플러스병점점,348,37.20423752,127.0375638,203334.6523,411679.8061
화성운수,4107500,223000058,73,49,233002344,37738,한신아파트,539,37.20333721,127.0420506,203733.0063,411580.0554
화성운수,4107500,223000058,73,50,233001663,37728,병점고등학교,307,37.20516254,127.043382,203851.1051,411782.6867
화성운수,4107500,223000058,73,51,233000087,36369,주공4단지,500,37.20819132,127.0445266,203952.5553,412118.8722
화성운수,4107500,223000058,73,52,233000086,36376,신창2차아파트,323,37.20970805,127.0476108,204226.2526,412287.3344
화성운수,4107500,223000058,73,53,233000082,37591,정든공원,128,37.20972006,127.0486183,204315.6811,412288.7132
화성운수,4107500,223000058,73,54,233001664,37727,신미주아파트,109,37.20894918,127.0495041,204394.3596,412203.2003
화성운수,4107500,223000058,73,55,233001666,37726,모아미래도아파트,160,37.20869126,127.0513214,204555.6909,412174.6622
화성운수,4107500,223000058,73,56,233001781,37863,자연앤데시앙,314,37.20809005,127.0547835,204863.0525,412108.1108
화성운수,4107500,223000058,73,57,233002117,55100,한마음초교.광명메이루즈,193,37.20752468,127.056836,205045.285,412045.472
화성운수,4107500,223000058,73,58,233001668,37789,모아미래도아파트,172,37.20694282,127.0586525,205206.5708,411980.9945
화성운수,4107500,223000058,73,59,233001984,37952,숲속자연앤,196,37.20722603,127.0604129,205362.8244,412012.5242
화성운수,4107500,223000058,73,60,233002273,55147,능동은행사거리,279,37.20892354,127.0618588,205491.0517,412200.9992
화성운수,4107500,223000058,73,61,233001674,37742,센트럴파크,227,37.20781184,127.0639489,205676.6685,412077.744
화성운수,4107500,223000058,73,62,233001676,37741,금호어울림,261,37.20657182,127.0665241,205905.3638,411940.2825
화성운수,4107500,223000058,73,63,233001678,37733,메타폴리스,397,37.205386,127.0707727,206282.6102,411808.9518
화성운수,4107500,223000058,73,64,233001679,37694,동탄1동행정복지센터,249,37.20668089,127.072596,206444.3585,411952.7823
화성운수,4107500,223000058,73,65,233001681,37695,신일유토빌정문,353,37.2091766,127.0750776,206664.4351,412229.9322
화성운수,4107500,223000058,73,66,233001682,37711,예당예원초,279,37.21059131,127.0777067,206897.6805,412387.1276
화성운수,4107500,223000058,73,67,233002440,55312,예당고사거리,543,37.20921151,127.081844,207265.0668,412234.3037
화성운수,4107500,223000058,73,68,233002442,55314,한미약품.푸르지오,887,37.20920013,127.0918675,208154.8277,412233.8568
화성운수,4107500,223000058,73,69,233000122,36792,센트럴상록.동원1차,724,37.20919123,127.1000667,208882.6466,412233.6063
화성운수,4107500,223000058,73,70,233001166,36470,동탄2파출소.농협,429,37.20920871,127.1049426,209315.4634,412236.0149
화성운수,4107500,223000058,73,71,233001493,37549,성원아파트.이지더원,312,37.20871166,127.1083376,209616.8908,412181.1903
화성운수,4107500,223000058,73,72,233001492,37550,상록.경남아파트.이주택지,291,37.20688345,127.1105682,209815.1335,411978.5211
화성운수,4107500,223000058,73,73,233001491,37551,반도.모아아파트,631,37.20190577,127.1141356,210132.4735,411426.4663
화성운수,4107500,223000058,73,74,233000430,55663,반도4차.동탄4동복지센터,230,37.20011441,127.1154415,210248.6517,411227.7986
화성운수,4107500,223000058,73,75,233001168,36458,대우푸르지오.호반베르디움2차,249,37.19814887,127.1168457,210373.5855,411009.8135
화성운수,4107500,223000058,73,76,233000965,36468,청목초.신안1차,451,37.19460302,127.1194268,210603.2329,410616.5757
화성운수,4107500,223000058,73,77,233003154,55551,목동초.베라체,776,37.19009806,127.1246269,211065.5738,410117.204
화성운수,4107500,223000058,73,78,233003156,55553,이편한동탄,136,37.19023715,127.1260923,211195.662,410132.8125
화성운수,4107500,223000058,73,79,233003157,55554,목동중.금강4차,162,37.18915812,127.1271491,211289.6582,410013.1849
화성운수,4107500,223000058,73,80,233003159,55556,한신더휴,291,37.18660242,127.1264284,211226.043,409729.4652
화성운수,4107500,223000058,73,81,233003161,55558,호반베르디움5차,335,37.18383001,127.1252801,211124.4939,409421.6436
화성운수,4107500,223000058,73,82,233001880,55513,호반5차.르파비스,291,37.18260989,127.1235723,210973.0189,409286.035
화성운수,4107500,223000058,73,83,233000209,55464,창의고,200,37.18171448,127.122065,210839.2987,409186.4879
화성운수,4107500,223000058,73,84,233001572,55488,서희스타힐스.단독주택,960,37.17325664,127.1195997,210621.572,408247.5484
화성운수,4107500,223000058,73,85,233002027,55586,서희스타힐스.호수부영1차,355,37.17191597,127.1174147,210427.7084,408098.5171
화성운수,4107500,223000058,73,86,233000571,55569,정현초.청림중,391,37.17263061,127.1130296,210038.1665,408177.3561
화성운수,4107500,223000058,73,87,233003092,55419,우미린2차.호수부영3차,685,37.17132866,127.1064784,209456.5176,408032.1909
화성운수,4107500,223000058,73,88,233003136,55532,동탄호수공원,456,37.16721931,127.1065052,209459.4098,407576.1342
화성운수,4107500,223000058,73,89,233003137,55533,계룡리슈빌.금호어울림,281,37.16467049,127.1065609,209464.672,407293.2693
화성운수,4107500,223000058,73,90,233003126,55522,LH29.자이파밀리에,428,37.16113861,127.1048812,209315.9192,406901.1328
화성운수,4107500,223000058,73,91,233002293,37133,화성운수차고지,949,37.15516222,127.0992361,208815.1886,406237.3291
화성운수,4107500,233000130,73-1,1,233002292,37123,화성운수차고지,0,37.15520835,127.099265,208817.7496,406242.4512
화성운수,4107500,233000130,73-1,2,233003132,55528,자이파밀리에.LH29,916,37.16078316,127.1051378,209338.7489,406861.7098
화성운수,4107500,233000130,73-1,3,233003127,55523,금호어울림.계룡리슈빌,376,37.16392513,127.1069095,209495.7258,407210.5839
화성운수,4107500,233000130,73-1,4,233001754,55505,아이파크.호수부영4차,403,37.16554567,127.1093069,209708.4611,407390.6756
화성운수,4107500,233000130,73-1,5,233001748,55503,아이파크.호수부영5차,446,37.16578406,127.1143802,210159.0321,407417.6631
화성운수,4107500,233000130,73-1,6,233001710,55501,호수공원행복주택.호수부영6차,301,37.16715112,127.117399,210426.9625,407569.7082
화성운수,4107500,233000130,73-1,7,233001696,37696,호수부영1차,335,37.16993992,127.1190314,210571.5595,407879.3928
화성운수,4107500,233000130,73-1,8,233001608,37654,서희스타힐스.단독주택,402,37.17350858,127.1200323,210659.955,408275.5585
화성운수,4107500,233000130,73-1,9,233000374,55465,창의고,942,37.18182444,127.1224991,210877.8348,409198.7404
화성운수,4107500,233000130,73-1,10,233001614,55489,한신더휴,532,37.18654578,127.1238246,210994.8484,409722.8742
화성운수,4107500,233000130,73-1,11,233001568,36693,베라체아파트,443,37.19052021,127.1228768,210910.1265,410163.851
화성운수,4107500,233000130,73-1,12,233002421,55340,예솔초.호반2차.대원2차,727,37.19626064,127.1188009,210547.4297,410800.4711
화성운수,4107500,233000130,73-1,13,233002428,55304,호반베르디움,489,37.19962559,127.117659,210445.5818,411173.7908
화성운수,4107500,233000130,73-1,14,233002423,55299,무봉초,979,37.2038528,127.1150394,210212.4536,411642.648
화성운수,4107500,233000130,73-1,15,233002429,55305,이주택지.상록.경남아파트,594,37.20712105,127.1109057,209845.0585,412004.9251
화성운수,4107500,233000130,73-1,16,233002430,55306,성원아파트.이지더원,287,37.2090208,127.1085347,209634.352,412215.5195
화성운수,4107500,233000130,73-1,17,233002431,55307,동탄2파출소.농협,363,37.20951892,127.1044188,209268.9292,412270.3909
화성운수,4107500,233000130,73-1,18,233002432,55308,동원1차.센트럴상록,416,37.20953723,127.0996994,208849.9991,412271.9714
화성운수,4107500,233000130,73-1,19,233002443,55315,한미약품.푸르지오,712,37.20953121,127.091653,208135.7435,412270.5824
화성운수,4107500,233000130,73-1,20,233002439,55311,예당고사거리,1026,37.20992729,127.080704,207163.7977,412313.6556
화성운수,4107500,233000130,73-1,21,233001683,37712,전하리교회.우미제일,372,37.21317344,127.0793252,207041.1091,412673.8153
