"운수사","사업자ID","노선ID","노선번호","순번","정류소ID","정류소번호","정류소명","구간거리","위도","경도","TM_X","TM_Y"
"(화성)향남교통","4148500","41485050","11-1","40","4170716","37393","수련개","635","37.18461667","126.8604333","187540.217437465","409208.395042325"
"(화성)향남교통","4148500","41485050","11-1","41","4120451","36430","금강포란재아파트정문","1125","37.18695","126.855","187057.065181039","409468.459502965"
"(화성)향남교통","4148500","41485050","11-1","42","4130384","36050","금광포란재아파트","690","37.18336667","126.85505","187061.388513654","409069.694147695"
"(화성)향남교통","4148500","41485050","11-1","43","4170840","37501","무송2통.술현","612","37.18108333","126.8493833","186557.557826289","408817.533678353"
"(화성)향남교통","4148500","41485050","11-1","44","4130389","36046","무송교차로","324","37.18103333","126.84575","186234.936799311","408811.728068481"
"(화성)향남교통","4148500","41485050","11-1","45","4116225","55177","무송그린빌리지","585","37.18581667","126.8457833","186238.716653331","409342.785416583"
"(화성)향남교통","4148500","41485050","11-1","46","4130390","36045","무송1통마을입구","297","37.18803333","126.8452","186186.789782809","409588.745592646"
"(화성)향남교통","4148500","41485050","11-1","47","4170372","55105","그린빌라.롤링힐스","341","37.18955","126.8420667","185910.241717547","409757.968707075"
"(화성)향남교통","4148500","41485050","11-1","48","4120446","36441","롤링힐스","343","37.19186667","126.83955","185687.028613531","410015.878797518"
"(화성)향남교통","4148500","41485050","11-1","49","4130392","36037","대광아파트","592","37.19426667","126.8340167","185195.81427503","410283.231250475"
"(화성)향남교통","4148500","41485050","11-1","50","4130194","36036","공군부대입구","329","37.19625","126.83125","184951.149386235","410503.130514596"
"(화성)향남교통","4148500","41485050","11-1","51","4102925","36028","화성시청","345","37.19836667","126.82845","184701.683720641","410738.224598992"
"(화성)향남교통","4148500","41485050","11-1","52","4170415","36804","남양뉴타운.양우내안애","576","37.20233333","126.8243","184335.366705869","411179.462910844"
"(화성)향남교통","4148500","41485050","11-1","53","4130189","36023","남양중고교입구","287","37.20431667","126.8222833","184156.706421427","411399.647906012"
"(화성)향남교통","4148500","41485050","11-1","54","4170958","37567","기업은행","414","37.20731667","126.8196833","183925.532006945","411733.709610244"
"(화성)향남교통","4148500","41485050","11-1","55","4130397","36018","기업은행","1031","37.20848333","126.8187167","183839.993491238","411863.20527933"
"(화성)향남교통","4148500","41485050","11-1","56","4170959","37774","남양중고입구.기아남양점","337","37.20578333","126.8204333","183992.870485757","411563.770163115"
"(화성)향남교통","4148500","41485050","11-1","57","4119365","36024","양우내안애","431","37.20278333","126.8235","184263.204877306","411230.525964336"
"(화성)향남교통","4148500","41485050","11-1","58","4170691","36977","화성시청","710","37.19788333","126.8285833","184713.723756818","410685.219052333"
"(화성)향남교통","4148500","41485050","11-1","59","4130192","36034","공군부대입구","377","37.19565","126.8318","184998.523235391","410437.428868303"
"(화성)향남교통","4148500","41485050","11-1","60","4130193","36039","대광아파트","236","37.19421667","126.8337","185167.512773365","410277.687657365"
"(화성)향남교통","4148500","41485050","11-1","61","4123755","55603","롤링힐스","421","37.19281667","126.8379167","185542.342815828","410120.630460967"
"(화성)향남교통","4148500","41485050","11-1","62","4197681","55104","그린빌라.롤링힐스","458","37.18988333","126.8413667","185846.905672731","409794.973744396"
"(화성)향남교통","4148500","41485050","11-1","63","4130391","36044","무송1통마을입구","394","37.18778333","126.8449167","186161.685621911","409561.124026892"
"(화성)향남교통","4148500","41485050","11-1","64","4116226","55178","무송그린빌리지","478","37.18443333","126.84525","186191.177784342","409189.628249824"
"(화성)향남교통","4148500","41485050","11-1","65","4130388","36047","무송교차로","289","37.18183333","126.8448667","186157.251297171","408901.670377848"
"(화성)향남교통","4148500","41485050","11-1","66","4170303","36784","무송2통.술현","523","37.18101667","126.8495","186567.322434526","408809.886587957"
"(화성)향남교통","4148500","41485050","11-1","67","4120451","36430","금강포란재아파트정문","1260","37.18695","126.855","187057.065181039","409468.459502965"
"(화성)향남교통","4148500","41485050","11-1","68","4130385","36051","금광포란재아파트","664","37.18333333","126.8555833","187108.096211234","409065.791737328"
"(화성)향남교통","4148500","41485050","11-1","69","4170870","37515","수련개","504","37.1845","126.8605333","187548.792764926","409194.4242654"
"(화성)향남교통","4148500","41485050","11-1","70","4130383","37164","하저3리.한미약품","604","37.18105","126.8656","187998.055241863","408811.813558501"
"(화성)향남교통","4148500","41485050","11-1","71","4130379","37174","하저4리","866","37.17516667","126.8712833","188495","408158"
"(화성)향남교통","4148500","41485050","11-1","72","4130378","37182","율암2리.쇄네골","236","37.17356667","126.87295","188649.389667023","407979.472905142"
"(화성)향남교통","4148500","41485050","11-1","73","4130376","37190","팔탄공단앞","473","37.1707","126.8766","188972.637488927","407662.331134732"
"(화성)향남교통","4148500","41485050","11-1","74","4130374","37201","율암삼거리","595","37.1668","126.8807833","189343.338447326","407229.033742568"
"(화성)향남교통","4148500","41485050","11-1","75","4119453","55175","하피랜드","727","37.16895","126.8882833","190010.183540336","407465.375927065"
"(화성)향남교통","4148500","41485050","11-1","76","4170838","37473","구장사거리.공구상가","433","37.16873333","126.8927","190402.529044826","407441.414499984"
"(화성)향남교통","4148500","41485050","11-1","77","4130370","37228","구장삼거리","332","37.16798333","126.8959167","190688.596092888","407358.222034065"
"(화성)향남교통","4148500","41485050","11-1","78","4114061","55386","마곡마을입구","632","37.16386667","126.9006667","191110.214246164","406901.459288211"
"(화성)향남교통","4148500","41485050","11-1","79","4130369","37253","팔탄면행정복지센터","386","37.16223333","126.9039667","191402.499660966","406718.609485968"
"(화성)향남교통","4148500","41485050","11-1","80","4130367","37251","팔탄초등학교","369","37.15963333","126.9031833","191332.0829864","406430.825202976"
"(화성)향남교통","4148500","41485050","11-1","81","4170420","36803","구장1리(새터말.율암리)","696","37.15521667","126.8989","190952.371875956","405940.937549685"
"(화성)향남교통","4148500","41485050","11-1","82","4130364","55256","구장리새터말입구","194","37.15346667","126.89905","190964.32686291","405747.35704229"
"(화성)향남교통","4148500","41485050","11-1","83","4130363","37242","수목원","559","37.14846667","126.8991833","190976.087683228","405190.830943989"
"(화성)향남교통","4148500","41485050","11-1","84","4130361","37235","지월리입구","541","37.14381667","126.8973667","190814.293193912","404676.02460012"
"(화성)향남교통","4148500","41485050","11-1","85","4170337","55239","장짐삼거리","669","37.1395","126.9010833","191144.1482883","404195.609276229"
"(화성)향남교통","4148500","41485050","11-1","86","4130359","37255","화성중고등학교","423","37.13806667","126.90545","191532.186171136","404037.238923671"
"(화성)향남교통","4148500","41485050","11-1","87","4130356","37273","발안삼거리.바다마트","586","37.13561667","126.9113","192050.461259282","403764.908054642"
"(화성)향남교통","4148500","41485050","11-1","88","4198442","37940","KEB하나은행발안지점","287","37.13336667","126.9107833","192004.914113167","403514.890683337"
"(화성)향남교통","4148500","41485050","11-1","89","4170805","37464","발안초등학교","450","37.13103333","126.9121667","192127.578936329","403255.906357325"
"(화성)향남교통","4148500","41485050","11-1","90","4130349","37289","향남읍행정복지센터","681","37.13153333","126.91975","192801.324254566","403309.959783917"
"(화성)향남교통","4148500","41485050","11-1","91","4170841","55151","향남홈플러스","232","37.13136667","126.92235","193032.694228715","403291.777485474"
"(화성)향남교통","4148500","41485050","11-1","92","4105650","37958","대방노블랜드","257","37.13095","126.9251833","193284.153752686","403244.555517476"
"(화성)향남교통","4148500","41485050","11-1","93","4170715","55129","행정리","267","37.13066667","126.9281667","193550.00848818","403213.472225216"
"(화성)향남교통","4148500","41485050","11-1","94","4130348","37689","백토리상공회의소","200","37.13053333","126.9304","193748.051467393","403198.166754625"
"(화성)향남교통","4148500","41485050","11-1","95","4130345","37311","관리고개","1131","37.13388333","126.9404333","194640.175718076","403570.741124032"
"(화성)향남교통","4148500","41485050","11-1","96","4130344","37317","관리입구","698","37.1316","126.94755","195271.079473202","403315.927892618"
"(화성)향남교통","4148500","41485050","11-1","97","4130342","37322","동오사거리","315","37.1308","126.9509333","195571.951892172","403227.379997162"
"(화성)향남교통","4148500","41485050","11-1","98","4198967","37651","동오리종점","500","37.13381667","126.954","195844.43899788","403561.933940882"
"(화성)향남교통","4148500","41485050","11-1","99","4198966","37653","문학주유소","1227","37.14378333","126.95955","196336.51811300000","404665.58120200000"
"(화성)향남교통","4148500","41485050","11-1","100","4117407","36149","문학1리","1038","37.15245","126.96315","196658.863886139","405630.357517851"
"(화성)향남교통","4148500","41485050","11-1","101","4170247","36703","문학리","427","37.15543333","126.9661167","196923.038681086","405961.361680842"
"(화성)향남교통","4148500","41485050","11-1","102","4170668","36957","외골","333","37.154","126.9683","197115","405799"
"(화성)향남교통","4148500","41485050","11-1","103","4170917","37530","문학4리.마을회관앞","460","37.15126667","126.972","197445.803240559","405497.638306834"
"(화성)향남교통","4148500","41485050","11-1","104","4130337","37690","밀레니엄자연학교","546","37.15163333","126.97805","197982.95032437","405538.345131509"
"(화성)향남교통","4148500","41485050","11-1","105","4171002","37571","계향2리","380","37.15238333","126.9813333","198273.569981089","405621.833867671"
"(화성)향남교통","4148500","41485050","11-1","106","4117398","36225","계향1리","356","37.15553333","126.9819167","198328.00000000000","405981.00000000000"
"(화성)향남교통","4148500","41485050","11-1","107","4117391","36227","덕신상가","406","37.15921667","126.9823167","198358.19192600000","406377.18984000000"
"(화성)향남교통","4148500","41485050","11-1","108","4117388","36236","동남아파트","526","37.16358333","126.9835833","198474.348545418","406864.327483416"
"(화성)향남교통","4148500","41485050","11-1","109","4117386","36238","정남초등학교","477","37.16765","126.9839","198502.607879096","407315.701864655"
"(화성)향남교통","4148500","41485050","11-1","110","4117406","36231","정남도서관","144","37.1688","126.98335","198454.083335619","407443.434147786"
"(화성)향남교통","4148500","41485051","13-7","0","4130359","37255","화성중고등학교","0","37.13806667","126.90545","191532.186171136","404037.238923671"
"(화성)향남교통","4148500","41485051","13-7","1","4130356","37273","발안삼거리.바다마트","586","37.13561667","126.9113","192050.461259282","403764.908054642"
"(화성)향남교통","4148500","41485051","13-7","2","4198442","37940","KEB하나은행발안지점","287","37.13336667","126.9107833","192004.914113167","403514.890683337"
"(화성)향남교통","4148500","41485051","13-7","3","4170805","37464","발안초등학교","450","37.13103333","126.9121667","192127.578936329","403255.906357325"
"(화성)향남교통","4148500","41485051","13-7","4","4130349","37289","향남읍행정복지센터","681","37.13153333","126.91975","192801.324254566","403309.959783917"
"(화성)향남교통","4148500","41485051","13-7","5","4170841","55151","향남홈플러스","232","37.13136667","126.92235","193032.694228715","403291.777485474"
"(화성)향남교통","4148500","41485051","13-7","6","4105650","37958","대방노블랜드","257","37.13095","126.9251833","193284.153752686","403244.555517476"
"(화성)향남교통","4148500","41485051","13-7","7","4170715","55129","행정리","267","37.13066667","126.9281667","193550.00848818","403213.472225216"
"(화성)향남교통","4148500","41485051","13-7","8","4130348","37689","백토리상공회의소","200","37.13053333","126.9304","193748.051467393","403198.166754625"
"(화성)향남교통","4148500","41485051","13-7","9","4198445","37980","안골목장","1294","37.12268333","126.9394167","194548.044739449","402327.164751375"
"(화성)향남교통","4148500","41485051","13-7","10","4170359","36800","향남초등학교","518","37.11878333","126.9422333","194798.835815354","401894.304930739"
"(화성)향남교통","4148500","41485051","13-7","11","4170250","36748","백토리사거리","191","37.1176","126.9438167","194938.589313246","401762.974101867"
"(화성)향남교통","4148500","41485051","13-7","12","4197433","37383","백토1리","624","37.11656667","126.9502667","195511.816225245","401648.234005882"
"(화성)향남교통","4148500","41485051","13-7","13","4170249","36749","한미공조앞","537","37.1177","126.9560167","196023.54284593","401773.707206993"
"(화성)향남교통","4148500","41485051","13-7","14","4130100","55390","길성리입구","237","37.11815","126.95855","196247.96691343","401823.193842416"
"(화성)향남교통","4148500","41485051","13-7","15","4197428","37378","요리공단","315","37.11663333","126.9614167","196502.827405926","401654.446437017"
"(화성)향남교통","4148500","41485051","13-7","16","4197430","37380","요꼴마을회관","1017","37.10925","126.9673","197025.367180551","400835.329362442"
"(화성)향남교통","4148500","41485051","13-7","17","4170307","36780","요꼴낚시터","1415","37.11408333","126.9762167","197818.439523993","401371.653010555"
"(화성)향남교통","4148500","41485051","13-7","18","4130235","36202","까치고개","272","37.115","126.97885","198052.427356145","401473.067554063"
"(화성)향남교통","4148500","41485051","13-7","19","4130234","37341","배밭","465","37.11736667","126.983","198431.00000000000","401739.00000000000"
"(화성)향남교통","4148500","41485051","13-7","20","4130232","37346","송산리입구.부처내고개","743","37.11905","126.9909","199124.364732794","401922.872750792"
"(화성)향남교통","4148500","41485051","13-7","21","4130230","37350","원슈퍼.삼거리","511","37.12245","126.9944833","199441.829445331","402299.639999785"
"(화성)향남교통","4148500","41485051","13-7","22","4130228","36278","부처내","204","37.12265","126.9965667","199626.793649122","402321.286565058"
"(화성)향남교통","4148500","41485051","13-7","23","4130229","37349","삼거리.원슈퍼.원마트","261","37.12231667","126.99415","199412.435688276","402285.28490913"
"(화성)향남교통","4148500","41485051","13-7","24","4130231","37345","송산리입구.부처내고개","502","37.11903333","126.99065","199101.126299246","401920.691525982"
"(화성)향남교통","4148500","41485051","13-7","25","4130233","37340","배밭","722","37.11746667","126.9828833","198424.00000000000","401751.00000000000"
"(화성)향남교통","4148500","41485051","13-7","26","4130236","36201","까치고개","467","37.11506667","126.9787667","198045.716290572","401480.034767178"
"(화성)향남교통","4148500","41485051","13-7","27","4170306","36781","요꼴낚시터","274","37.1141","126.9761167","197809.971384851","401373.478999792"
"(화성)향남교통","4148500","41485051","13-7","28","4171004","37569","요리","1409","37.1093","126.9674","197033.00000000000","400837.00000000000"
"(화성)향남교통","4148500","41485051","13-7","29","4197429","37379","요리공단","1022","37.1166","126.9616","196506.00000000000","401662.00000000000"
"(화성)향남교통","4148500","41485051","13-7","30","4199067","55391","길성리입구","315","37.11825","126.9585833","196251.427652591","401833.601655225"
"(화성)향남교통","4148500","41485051","13-7","31","4170424","36833","현대공조","246","37.11776667","126.9559167","196013.909134407","401781.488281685"
"(화성)향남교통","4148500","41485051","13-7","32","4197432","37382","백토1리","539","37.11668333","126.95015","195501.937295378","401661.140349741"
"(화성)향남교통","4148500","41485051","13-7","33","4170804","37465","백토1리","615","37.11768333","126.9438333","194940.336079167","401772.456545435"
"(화성)향남교통","4148500","41485051","13-7","34","4170251","36747","향남초등학교","169","37.11868333","126.9424833","194820.4762818","401882.612969529"
"(화성)향남교통","4148500","41485051","13-7","35","4198446","37981","안골목장","546","37.12276667","126.9394833","194553.676525448","402335.612430374"
"(화성)향남교통","4148500","41485051","13-7","36","4170898","37545","백토리상공회의소","1299","37.13068333","126.9302667","193736.35040835","403214.909733418"
"(화성)향남교통","4148500","41485051","13-7","37","4130347","37303","행정리","193","37.13085","126.9281167","193544.258558241","403234.511714668"
"(화성)향남교통","4148500","41485051","13-7","38","4105649","37957","상록하늘채","261","37.13111667","126.9252167","193287.587740257","403264.266606134"
"(화성)향남교통","4148500","41485051","13-7","39","4116269","55252","향남홈플러스","256","37.13158333","126.9223833","193035.648802766","403315.414077882"
"(화성)향남교통","4148500","41485051","13-7","40","4130350","37288","향남읍행정복지센터","288","37.13176667","126.91915","192748.909956147","403337.250483928"
"(화성)향남교통","4148500","41485051","13-7","41","4130354","37269","화성중앙병원.발안초등학교","683","37.13118333","126.9115","192068.948955196","403271.693937294"
"(화성)향남교통","4148500","41485051","13-7","42","4198939","37625","발안사거리.평리","211","37.13171667","126.9105333","191983.037914314","403331.914067724"
"(화성)향남교통","4148500","41485051","13-7","43","4130357","37270","발안삼거리.바다마트","511","37.13591667","126.91095","192019.492517722","403796.948034428"
"(화성)향남교통","4148500","41485051","13-7","44","4130358","37256","화성중고등학교","491","37.13793333","126.90605","191585.198454336","404022.326164405"
"(화성)향남교통","4148500","41485052","10-8","0","4116231","55716","화성시보건소앞","0","37.12963333","126.9047833","191471.566070967","403101.423508328"
"(화성)향남교통","4148500","41485052","10-8","1","4170543","36876","발안만세시장","622","37.13295","126.9090167","191847.583000826","403467.949738452"
"(화성)향남교통","4148500","41485052","10-8","2","4130357","37270","발안삼거리.바다마트","408","37.13591667","126.91095","192019.492517722","403796.948034428"
"(화성)향남교통","4148500","41485052","10-8","3","4130358","37256","화성중고등학교","491","37.13793333","126.90605","191585.198454336","404022.326164405"
"(화성)향남교통","4148500","41485052","10-8","4","4170326","55238","장짐삼거리","485","37.1396","126.90105","191140.090663875","404207.739947871"
"(화성)향남교통","4148500","41485052","10-8","5","4117354","37234","지월리입구","808","37.14506667","126.89805","190875.209999214","404815.193448612"
"(화성)향남교통","4148500","41485052","10-8","6","4130362","37240","수목원","338","37.14798333","126.8992","190976.892455239","405137.849985933"
"(화성)향남교통","4148500","41485052","10-8","7","4130365","37241","구장리새터말입구","616","37.15351667","126.8992","190977.373961949","405752.482688341"
"(화성)향남교통","4148500","41485052","10-8","8","4170626","36907","구장1리","228","37.15556667","126.8991167","190970.440085844","405979.446122072"
"(화성)향남교통","4148500","41485052","10-8","9","4130366","37252","팔탄초등학교","627","37.15948333","126.90325","191338.63964748","406413.965217341"
"(화성)향남교통","4148500","41485052","10-8","10","4117362","37257","소동촌","475","37.16071667","126.90795","191756.612656728","406550.036176898"
"(화성)향남교통","4148500","41485052","10-8","11","4170807","55714","청호인재개발원","400","37.16148333","126.9122833","192140.950633177","406634.377671592"
"(화성)향남교통","4148500","41485052","10-8","12","4117341","37302","가재3리.덕우공단입구","1758","37.15673333","126.9281167","193546.871993602","406107.072351828"
"(화성)향남교통","4148500","41485052","10-8","13","4117340","36068","진우아파트","620","37.16185","126.9308833","193793.752894419","406675.092356505"
"(화성)향남교통","4148500","41485052","10-8","14","4117338","36074","팔탄입구","321","37.16453333","126.9322333","193913.312633256","406972.589975495"
"(화성)향남교통","4148500","41485052","10-8","15","4117336","36078","덕리","455","37.16788333","126.93495","194155.121774095","407343.802655362"
"(화성)향남교통","4148500","41485052","10-8","16","4117333","36086","화성푸드통합지원센터(로컬푸드직매장)","547","37.1726","126.9366167","194303.16921139","407866.397732477"
"(화성)향남교통","4148500","41485052","10-8","17","4170666","55710","기산아파트입구","623","37.1755","126.9352333","194180.922012335","408188.507869005"
"(화성)향남교통","4148500","41485052","10-8","18","4170435","55707","갈담초교입구","340","37.17296667","126.9332667","194006.601039039","407908.453282634"
"(화성)향남교통","4148500","41485052","10-8","19","4119798",,"해병대사령부종점","522","37.1721","126.9275667","193500.288100681","407812.501245362"
"(화성)향남교통","4148500","41485052","10-8","20","4170582","55708","갈담초교입구","986","37.1729","126.9335167","194028.514843226","407900.456301959"
"(화성)향남교통","4148500","41485052","10-8","21","4131031","55709","기산아파트입구","283","37.17503333","126.93525","194182.101876838","408137.007682703"
"(화성)향남교통","4148500","41485052","10-8","22","4117334","36082","화성푸드통합지원센터(로컬푸드직매장)","528","37.1723","126.9363167","194276.33001439","407834.382932749"
"(화성)향남교통","4148500","41485052","10-8","23","4117335","36077","덕리","518","37.16795","126.9347","194132.172077203","407351.908740962"
"(화성)향남교통","4148500","41485052","10-8","24","4117337","36073","팔탄입구","438","37.16466667","126.93205","193896.744899408","406987.513583083"
"(화성)향남교통","4148500","41485052","10-8","25","4117339","36071","진우아파트","261","37.16253333","126.9308833","193793.737973677","406750.111132209"
"(화성)향남교통","4148500","41485052","10-8","26","4117342","37301","가재3리.덕우공단입구","759","37.15625","126.9275333","193495.290906297","406053.570692123"
"(화성)향남교통","4148500","41485052","10-8","27","4119310","55715","청호인재개발원","1717","37.1616","126.9119333","192110.320564203","406647.369059559"
"(화성)향남교통","4148500","41485052","10-8","28","4119311","55713","소동촌","369","37.16076667","126.90795","191756.527192241","406556.702406936"
"(화성)향남교통","4148500","41485052","10-8","29","4130367","37251","팔탄초등학교","469","37.15963333","126.9031833","191332.0829864","406430.825202976"
"(화성)향남교통","4148500","41485052","10-8","30","4170420","36803","구장1리(새터말.율암리)","696","37.15521667","126.8989","190952.371875956","405940.937549685"
"(화성)향남교통","4148500","41485052","10-8","31","4130364","55256","구장리새터말입구","194","37.15346667","126.89905","190964.32686291","405747.35704229"
"(화성)향남교통","4148500","41485052","10-8","32","4130363","37242","수목원","559","37.14846667","126.8991833","190976.087683228","405190.830943989"
"(화성)향남교통","4148500","41485052","10-8","33","4130361","37235","지월리입구","541","37.14381667","126.8973667","190814.293193912","404676.02460012"
"(화성)향남교통","4148500","41485052","10-8","34","4170337","55239","장짐삼거리","669","37.1395","126.9010833","191144.1482883","404195.609276229"
"(화성)향남교통","4148500","41485052","10-8","35","4130359","37255","화성중고등학교","423","37.13806667","126.90545","191532.186171136","404037.238923671"
"(화성)향남교통","4148500","41485052","10-8","36","4199372","37809","바다마트","596","37.13558333","126.9109","192016.050883612","403760.357619595"
"(화성)향남교통","4148500","41485052","10-8","37","4170637","36925","발안만세시장","420","37.13256667","126.90845","191797.897214644","403426.544916634"
"(화성)향남교통","4148500","41485052","10-8","38","4116232",,"화성시보건소앞","556","37.12976667","126.9050167","191491.615273462","403116.15373917"
"(화성)향남교통","4148500","41485053","13-5","0","4119808","55481","향남주공18단지","0","37.09883333","126.8976667","190834.896255062","399684.368444441"
"(화성)향남교통","4148500","41485053","13-5","1","4119809","55483","향남부영16단지","646","37.10391667","126.8977833","190846.723565133","400247.008880753"
"(화성)향남교통","4148500","41485053","13-5","2","4170433","55479","상신하길로주택","554","37.10596667","126.9028667","191298.975554895","400475.08688206"
"(화성)향남교통","4148500","41485053","13-5","3","4119810","55323","향남부영13단지","663","37.10953333","126.9081167","191765.740459653","400869.466092772"
"(화성)향남교통","4148500","41485053","13-5","4","4119346","55370","하길중학교","416","37.1131","126.9081167","191765.371884721","401265.915808969"
"(화성)향남교통","4148500","41485053","13-5","5","4119431","55382","향남주공5단지입구","272","37.11415","126.9054167","191525.537131206","401383.031434558"
"(화성)향남교통","4148500","41485053","13-5","6","4130095","36435","하길초등학교","182","37.11565","126.9052667","191513.044379147","401549.127598347"
"(화성)향남교통","4148500","41485053","13-5","7","4119439","55369","향남주공5단지","406","37.1167","126.9080333","191758.573580875","401666.254755306"
"(화성)향남교통","4148500","41485053","13-5","8","4199396","55287","향남부영3단지","449","37.11801667","126.9114167","192059.037410328","401811.700956558"
"(화성)향남교통","4148500","41485053","13-5","9","4120515","55285","향남주공1.2단지","441","37.1191","126.9145","192334.421629155","401931.698092628"
"(화성)향남교통","4148500","41485053","13-5","10","4130281","37281","방축리","519","37.12003333","126.9186667","192704.343461429","402034.003131436"
"(화성)향남교통","4148500","41485053","13-5","11","4170919","55081","단독주택단지","490","37.12425","126.9201833","192838.978115671","402502.049931522"
"(화성)향남교통","4148500","41485053","13-5","12","4170344","37999","신영지웰아파트","306","37.12586667","126.9217167","192975.499086698","402682.048737781"
"(화성)향남교통","4148500","41485053","13-5","13","4170402","37998","한일베라채","236","37.12583333","126.9243833","193212.935983788","402678.478258125"
"(화성)향남교통","4148500","41485053","13-5","14","4120440","55053","향남고등학교","357","37.12721667","126.9270167","193446.77449689","402830.887708127"
"(화성)향남교통","4148500","41485053","13-5","15","4170416","37990","향남중고등학교","194","37.12896667","126.9271833","193461.689075433","403024.977395589"
"(화성)향남교통","4148500","41485053","13-5","16","4170552","37997","대방노블랜드.풍림아이원","148","37.1303","126.92735","193477.436207508","403172.33818624"
"(화성)향남교통","4148500","41485053","13-5","17","4105649","37957","상록하늘채","238","37.13111667","126.9252167","193287.587740257","403264.266606134"
"(화성)향남교통","4148500","41485053","13-5","18","4116269","55252","향남홈플러스","256","37.13158333","126.9223833","193035.648802766","403315.414077882"
"(화성)향남교통","4148500","41485053","13-5","19","4130350","37288","향남읍행정복지센터","288","37.13176667","126.91915","192748.909956147","403337.250483928"
"(화성)향남교통","4148500","41485053","13-5","20","4130354","37269","화성중앙병원.발안초등학교","683","37.13118333","126.9115","192068.948955196","403271.693937294"
"(화성)향남교통","4148500","41485053","13-5","21","4199637","37912","발안삼거리","557","37.13476667","126.91145","192064.34374557","403670.60420089"
"(화성)향남교통","4148500","41485053","13-5","22","4116698","55049","화성그린환경센터","4988","37.15083333","126.9363333","194276.995503543","405452.040197885"
"(화성)향남교통","4148500","41485053","13-5","23","4130346","37310","관리고개","2293","37.13418333","126.94055","194649.803893091","403603.112410614"
"(화성)향남교통","4148500","41485053","13-5","24","4197620","55083","화성종합운동장","1801","37.13513333","126.9204333","192862.028268912","403709.959114814"
"(화성)향남교통","4148500","41485053","13-5","25","4198442","37940","KEB하나은행발안지점","1052","37.13336667","126.9107833","192004.914113167","403514.890683337"
"(화성)향남교통","4148500","41485053","13-5","26","4170805","37464","발안초등학교","450","37.13103333","126.9121667","192127.578936329","403255.906357325"
"(화성)향남교통","4148500","41485053","13-5","27","4130349","37289","향남읍행정복지센터","681","37.13153333","126.91975","192801.324254566","403309.959783917"
"(화성)향남교통","4148500","41485053","13-5","28","4170841","55151","향남홈플러스","232","37.13136667","126.92235","193032.694228715","403291.777485474"
"(화성)향남교통","4148500","41485053","13-5","29","4105650","37958","대방노블랜드","257","37.13095","126.9251833","193284.153752686","403244.555517476"
"(화성)향남교통","4148500","41485053","13-5","30","4199616","37895","대방노블랜드.풍림아이원","237","37.13031667","126.9270833","193452.61018205","403175.425253572"
"(화성)향남교통","4148500","41485053","13-5","31","4199617","37896","향남중고등학교","154","37.12893333","126.9269167","193437.613217167","403021.34684724"
"(화성)향남교통","4148500","41485053","13-5","32","4120441","55051","향남고등학교","135","37.12771667","126.9268167","193428.573950662","402886.168725418"
"(화성)향남교통","4148500","41485053","13-5","33","4199618","37897","한일베라체.행정초교","425","37.12601667","126.9242167","193197.934899829","402697.811712381"
"(화성)향남교통","4148500","41485053","13-5","34","4130283","37978","신영지웰아파트","223","37.12605","126.9217","192974.260929726","402702.019350117"
"(화성)향남교통","4148500","41485053","13-5","35","4170488","55085","단독주택단지","300","37.12433333","126.9198667","192811.406034152","402511.897103493"
"(화성)향남교통","4148500","41485053","13-5","36","4130282","37280","방축리","504","37.12","126.9183667","192677.389025362","402029.934537313"
"(화성)향남교통","4148500","41485053","13-5","37","4120516","55286","향남주공1.2단지","385","37.11895","126.9159","192458.63609461","401913.657420264"
"(화성)향남교통","4148500","41485053","13-5","38","4120518","55288","향남부영3단지","461","37.11895","126.9115833","192075.091922929","401914.090661129"
"(화성)향남교통","4148500","41485053","13-5","39","4123772","55615","향남부영6단지","541","37.11445","126.9093667","191877.556892695","401415.799449127"
"(화성)향남교통","4148500","41485053","13-5","40","4117349","37274","하길중학교","240","37.11258333","126.9079833","191753.979170603","401208.366247955"
"(화성)향남교통","4148500","41485053","13-5","41","4119440","55322","향남부영13단지","369","37.10923333","126.9079","191745.503386709","400836.791984116"
"(화성)향남교통","4148500","41485053","13-5","42","4170389","55478","상신하길로주택","649","37.10613333","126.9026667","191279.901516423","400493.128043762"
"(화성)향남교통","4148500","41485053","13-5","43","4119720","55482","향남부영16단지","555","37.10391667","126.8975167","190823.101404068","400247.990218201"
"(화성)향남교통","4148500","41485053","13-5","44","4119786","55480","향남주공18단지","595","37.09911667","126.8971833","190792.024813777","399714.225341051"
"(화성)향남교통","4148500","41485054","13-6","0","4119808","55481","향남주공18단지","0","37.09883333","126.8976667","190834.896255062","399684.368444441"
"(화성)향남교통","4148500","41485054","13-6","1","4119809","55483","향남부영16단지","645","37.10391667","126.8977833","190846.723565133","400247.008880753"
"(화성)향남교통","4148500","41485054","13-6","2","4170433","55479","상신하길로주택","552","37.10596667","126.9028667","191298.975554895","400475.08688206"
"(화성)향남교통","4148500","41485054","13-6","3","4119810","55323","향남부영13단지","665","37.10953333","126.9081167","191765.740459653","400869.466092772"
"(화성)향남교통","4148500","41485054","13-6","4","4171019","36697","하길중학교","447","37.1133","126.9087167","191818.778894453","401287.124755299"
"(화성)향남교통","4148500","41485054","13-6","5","4199396","55287","향남부영3단지","581","37.11801667","126.9114167","192059.037410328","401811.700956558"
